Timestamp,Object,Confidence
2026-08-13 17:50:04.502854,person,0.39
2026-08-13 17:50:04.504359,bus,0.37
2026-08-13 17:50:04.504359,car,0.32
2026-08-13 17:50:04.504359,car,0.31
2026-08-13 17:50:04.504359,person,0.29
2026-08-13 17:50:04.504359,car,0.25
2026-08-13 17:50:04.504359,bus,0.25
2026-08-13 17:50:04.504359,car,0.25
2026-08-13 17:50:04.621075,car,0.77
2026-08-13 17:50:04.621075,car,0.72
2026-08-13 17:50:04.621075,car,0.71
2026-08-13 17:50:04.621075,car,0.69
2026-08-13 17:50:04.621075,car,0.67
2026-08-13 17:50:04.621075,car,0.65
2026-08-13 17:50:04.621075,bus,0.59
2026-08-13 17:50:04.623580,car,0.56
2026-08-13 17:50:04.623580,car,0.55
2026-08-13 17:50:04.623580,car,0.53
2026-08-13 17:50:04.623580,car,0.48
2026-08-13 17:50:04.623580,bus,0.47
2026-08-13 17:50:04.623580,car,0.45
2026-08-13 17:50:04.623580,car,0.45
2026-08-13 17:50:04.623580,bus,0.42
2026-08-13 17:50:04.623580,person,0.42
2026-08-13 17:50:04.623580,car,0.39
2026-08-13 17:50:04.623580,person,0.39
2026-08-13 17:50:04.623580,bus,0.36
2026-08-13 17:50:04.623580,car,0.36
2026-08-13 17:50:04.623580,car,0.34
2026-08-13 17:50:04.623580,motorcycle,0.28
2026-08-13 17:50:04.623580,car,0.26
2026-08-13 17:50:04.743889,car,0.75
2026-08-13 17:50:04.743889,car,0.73
2026-08-13 17:50:04.743889,car,0.68
2026-08-13 17:50:04.743889,car,0.68
2026-08-13 17:50:04.743889,car,0.66
2026-08-13 17:50:04.743889,car,0.63
2026-08-13 17:50:04.745894,bus,0.57
2026-08-13 17:50:04.745894,car,0.56
2026-08-13 17:50:04.745894,car,0.54
2026-08-13 17:50:04.745894,bus,0.53
2026-08-13 17:50:04.745894,car,0.51
2026-08-13 17:50:04.745894,car,0.51
2026-08-13 17:50:04.745894,bus,0.5
2026-08-13 17:50:04.745894,car,0.41
2026-08-13 17:50:04.745894,car,0.41
2026-08-13 17:50:04.745894,car,0.4
2026-08-13 17:50:04.745894,person,0.39
2026-08-13 17:50:04.745894,person,0.33
2026-08-13 17:50:04.745894,car,0.33
2026-08-13 17:50:04.745894,car,0.32
2026-08-13 17:50:04.745894,bus,0.31
2026-08-13 17:50:04.745894,motorcycle,0.3
2026-08-13 17:50:04.745894,car,0.27
2026-08-13 17:50:04.870356,car,0.73
2026-08-13 17:50:04.870356,car,0.71
2026-08-13 17:50:04.870356,car,0.68
2026-08-13 17:50:04.872376,car,0.67
2026-08-13 17:50:04.872376,car,0.65
2026-08-13 17:50:04.872376,car,0.59
2026-08-13 17:50:04.872376,bus,0.59
2026-08-13 17:50:04.872376,car,0.59
2026-08-13 17:50:04.872376,car,0.56
2026-08-13 17:50:04.872376,car,0.53
2026-08-13 17:50:04.872376,car,0.51
2026-08-13 17:50:04.872376,car,0.47
2026-08-13 17:50:04.872376,bus,0.45
2026-08-13 17:50:04.872376,car,0.41
2026-08-13 17:50:04.872376,car,0.39
2026-08-13 17:50:04.872376,car,0.36
2026-08-13 17:50:04.872376,car,0.35
2026-08-13 17:50:04.872376,motorcycle,0.35
2026-08-13 17:50:04.874381,bus,0.33
2026-08-13 17:50:04.874381,person,0.29
2026-08-13 17:50:04.874381,car,0.27
2026-08-13 17:50:04.874381,person,0.25
2026-08-13 17:50:04.992804,car,0.76
2026-08-13 17:50:04.992804,car,0.73
2026-08-13 17:50:04.992804,car,0.72
2026-08-13 17:50:04.992804,car,0.68
2026-08-13 17:50:04.992804,car,0.67
2026-08-13 17:50:04.992804,car,0.65
2026-08-13 17:50:04.992804,bus,0.62
2026-08-13 17:50:04.992804,car,0.6
2026-08-13 17:50:04.992804,car,0.59
2026-08-13 17:50:04.992804,car,0.57
2026-08-13 17:50:04.992804,car,0.54
2026-08-13 17:50:04.992804,car,0.45
2026-08-13 17:50:04.992804,bus,0.42
2026-08-13 17:50:04.992804,car,0.39
2026-08-13 17:50:04.992804,car,0.38
2026-08-13 17:50:04.992804,bus,0.37
2026-08-13 17:50:04.992804,car,0.37
2026-08-13 17:50:04.992804,car,0.37
2026-08-13 17:50:04.992804,motorcycle,0.36
2026-08-13 17:50:04.992804,car,0.35
2026-08-13 17:50:04.992804,person,0.32
2026-08-13 17:50:04.992804,bus,0.26
2026-08-13 17:50:05.108764,car,0.74
2026-08-13 17:50:05.108764,car,0.71
2026-08-13 17:50:05.108764,car,0.7
2026-08-13 17:50:05.108764,car,0.68
2026-08-13 17:50:05.108764,car,0.66
2026-08-13 17:50:05.108764,car,0.63
2026-08-13 17:50:05.108764,car,0.6
2026-08-13 17:50:05.108764,car,0.59
2026-08-13 17:50:05.108764,car,0.55
2026-08-13 17:50:05.110779,car,0.54
2026-08-13 17:50:05.110779,car,0.47
2026-08-13 17:50:05.110779,bus,0.46
2026-08-13 17:50:05.110779,motorcycle,0.44
2026-08-13 17:50:05.110779,bus,0.43
2026-08-13 17:50:05.110779,car,0.4
2026-08-13 17:50:05.110779,car,0.37
2026-08-13 17:50:05.110779,car,0.37
2026-08-13 17:50:05.110779,car,0.37
2026-08-13 17:50:05.110779,car,0.34
2026-08-13 17:50:05.110779,person,0.32
2026-08-13 17:50:05.110779,bus,0.28
2026-08-13 17:50:05.110779,bus,0.27
2026-08-13 17:50:05.110779,person,0.26
2026-08-13 17:50:05.227104,car,0.75
2026-08-13 17:50:05.228610,car,0.74
2026-08-13 17:50:05.228610,car,0.73
2026-08-13 17:50:05.228610,car,0.64
2026-08-13 17:50:05.228610,car,0.63
2026-08-13 17:50:05.228610,car,0.62
2026-08-13 17:50:05.228610,car,0.62
2026-08-13 17:50:05.228610,car,0.56
2026-08-13 17:50:05.228610,bus,0.52
2026-08-13 17:50:05.228610,car,0.51
2026-08-13 17:50:05.228610,car,0.5
2026-08-13 17:50:05.228610,bus,0.47
2026-08-13 17:50:05.228610,car,0.46
2026-08-13 17:50:05.228610,car,0.42
2026-08-13 17:50:05.228610,car,0.4
2026-08-13 17:50:05.230667,car,0.39
2026-08-13 17:50:05.230667,motorcycle,0.39
2026-08-13 17:50:05.230667,person,0.38
2026-08-13 17:50:05.230667,car,0.36
2026-08-13 17:50:05.230667,car,0.35
2026-08-13 17:50:05.230667,bus,0.29
2026-08-13 17:50:05.230667,bus,0.29
2026-08-13 17:50:05.350672,car,0.76
2026-08-13 17:50:05.350672,car,0.73
2026-08-13 17:50:05.350672,car,0.69
2026-08-13 17:50:05.350672,car,0.67
2026-08-13 17:50:05.350672,car,0.66
2026-08-13 17:50:05.350672,car,0.59
2026-08-13 17:50:05.350672,car,0.56
2026-08-13 17:50:05.350672,car,0.54
2026-08-13 17:50:05.350672,car,0.51
2026-08-13 17:50:05.352679,bus,0.5
2026-08-13 17:50:05.352679,car,0.48
2026-08-13 17:50:05.352679,motorcycle,0.46
2026-08-13 17:50:05.352679,car,0.44
2026-08-13 17:50:05.352679,bus,0.42
2026-08-13 17:50:05.352679,car,0.41
2026-08-13 17:50:05.352679,car,0.41
2026-08-13 17:50:05.352679,car,0.36
2026-08-13 17:50:05.352679,person,0.29
2026-08-13 17:50:05.352679,person,0.28
2026-08-13 17:50:05.352679,person,0.27
2026-08-13 17:50:05.352679,car,0.25
2026-08-13 17:50:05.467043,car,0.75
2026-08-13 17:50:05.467043,car,0.75
2026-08-13 17:50:05.467043,car,0.71
2026-08-13 17:50:05.467043,car,0.66
2026-08-13 17:50:05.467043,car,0.64
2026-08-13 17:50:05.467043,car,0.63
2026-08-13 17:50:05.467043,car,0.6
2026-08-13 17:50:05.467043,car,0.59
2026-08-13 17:50:05.467043,car,0.52
2026-08-13 17:50:05.467043,motorcycle,0.5
2026-08-13 17:50:05.467043,car,0.48
2026-08-13 17:50:05.469048,car,0.43
2026-08-13 17:50:05.469048,bus,0.39
2026-08-13 17:50:05.469048,car,0.38
2026-08-13 17:50:05.469048,bus,0.37
2026-08-13 17:50:05.469048,person,0.36
2026-08-13 17:50:05.469048,car,0.31
2026-08-13 17:50:05.469048,car,0.3
2026-08-13 17:50:05.469048,person,0.28
2026-08-13 17:50:05.469048,car,0.28
2026-08-13 17:50:05.469048,person,0.26
2026-08-13 17:50:05.469048,car,0.26
2026-08-13 17:50:05.469048,bus,0.26
2026-08-13 17:50:05.469048,person,0.25
2026-08-13 17:50:05.578599,car,0.76
2026-08-13 17:50:05.578599,car,0.71
2026-08-13 17:50:05.578599,car,0.65
2026-08-13 17:50:05.578599,car,0.64
2026-08-13 17:50:05.580636,car,0.63
2026-08-13 17:50:05.580636,car,0.62
2026-08-13 17:50:05.580636,car,0.62
2026-08-13 17:50:05.580636,car,0.54
2026-08-13 17:50:05.580636,motorcycle,0.54
2026-08-13 17:50:05.580636,car,0.53
2026-08-13 17:50:05.580636,car,0.51
2026-08-13 17:50:05.580636,car,0.46
2026-08-13 17:50:05.580636,bus,0.43
2026-08-13 17:50:05.580636,bus,0.41
2026-08-13 17:50:05.580636,truck,0.38
2026-08-13 17:50:05.580636,car,0.38
2026-08-13 17:50:05.580636,car,0.32
2026-08-13 17:50:05.580636,person,0.32
2026-08-13 17:50:05.580636,person,0.32
2026-08-13 17:50:05.580636,car,0.31
2026-08-13 17:50:05.580636,car,0.29
2026-08-13 17:50:05.580636,person,0.26
2026-08-13 17:50:05.706799,car,0.74
